Time,Browser,OS
2014-08-01T00:19:37.000Z,IE,Windows
2014-08-01T00:19:38.000Z,Firefox,OSX
2014-08-01T00:19:38.000Z,Firefox,Windows
2014-08-01T00:19:38.000Z,Firefox,Linux
2014-08-01T00:19:38.000Z,Chrome,Windows
2014-08-01T00:19:38.000Z,Chrome,OSX
2014-08-01T00:19:38.000Z,Safari,OSX
2014-08-01T00:19:38.000Z,IE,Windows
2014-08-01T00:19:39.000Z,Firefox,OSX
2014-08-01T00:19:39.000Z,Firefox,Windows
2014-08-01T00:19:39.000Z,Firefox,Linux
2014-08-01T00:19:39.000Z,Chrome,Windows
2014-08-01T00:19:39.000Z,Chrome,OSX
2014-08-01T00:19:39.000Z,Safari,OSX
2014-08-01T00:19:39.000Z,IE,Windows
2014-08-01T00:19:40.000Z,Firefox,OSX
2014-08-01T00:19:40.000Z,Firefox,Windows
2014-08-01T00:19:40.000Z,Firefox,Linux
2014-08-01T00:19:40.000Z,Chrome,Windows
2014-08-01T00:19:40.000Z,Chrome,OSX
2014-08-01T00:19:40.000Z,Safari,OSX
2014-08-01T00:19:40.000Z,IE,Windows
2014-08-01T00:19:41.000Z,Firefox,OSX
2014-08-01T00:19:41.000Z,Firefox,Windows
2014-08-01T00:19:41.000Z,Firefox,Linux
2014-08-01T00:19:41.000Z,Chrome,Windows
2014-08-01T00:19:41.000Z,Chrome,OSX
2014-08-01T00:19:41.000Z,Safari,OSX
2014-08-01T00:19:41.000Z,IE,Windows
2014-08-01T00:19:42.000Z,Firefox,OSX
2014-08-01T00:19:42.000Z,Firefox,Windows
2014-08-01T00:19:42.000Z,Firefox,Linux
2014-08-01T00:19:42.000Z,Chrome,Windows
2014-08-01T00:19:42.000Z,Chrome,OSX
2014-08-01T00:19:42.000Z,Safari,OSX
2014-08-01T00:19:42.000Z,IE,Windows
2014-08-01T00:19:43.000Z,Firefox,OSX
2014-08-01T00:19:43.000Z,Firefox,Windows
2014-08-01T00:19:43.000Z,Firefox,Linux
2014-08-01T00:19:43.000Z,Chrome,Windows
2014-08-01T00:19:43.000Z,Chrome,OSX
2014-08-01T00:19:43.000Z,Safari,OSX
2014-08-01T00:19:43.000Z,IE,Windows
2014-08-01T00:19:44.000Z,Firefox,OSX
2014-08-01T00:19:44.000Z,Firefox,Windows
2014-08-01T00:19:44.000Z,Firefox,Linux
2014-08-01T00:19:44.000Z,Chrome,Windows
2014-08-01T00:19:44.000Z,Chrome,OSX
2014-08-01T00:19:44.000Z,Safari,OSX
2014-08-01T00:19:44.000Z,IE,Windows
2014-08-01T00:19:45.000Z,Firefox,OSX
2014-08-01T00:19:45.000Z,Firefox,Windows
2014-08-01T00:19:45.000Z,Firefox,Linux
2014-08-01T00:19:45.000Z,Chrome,Windows
2014-08-01T00:19:45.000Z,Chrome,OSX
2014-08-01T00:19:45.000Z,Safari,OSX
2014-08-01T00:19:45.000Z,IE,Windows
2014-08-01T00:19:46.000Z,Firefox,OSX
2014-08-01T00:19:46.000Z,Firefox,Windows
2014-08-01T00:19:46.000Z,Firefox,Linux
2014-08-01T00:19:46.000Z,Chrome,Windows
2014-08-01T00:19:46.000Z,Chrome,OSX
2014-08-01T00:19:46.000Z,Safari,OSX
2014-08-01T00:19:46.000Z,IE,Windows
2014-08-01T00:19:47.000Z,Firefox,OSX
2014-08-01T00:19:47.000Z,Firefox,Windows
2014-08-01T00:19:47.000Z,Firefox,Linux
2014-08-01T00:19:47.000Z,Chrome,Windows
2014-08-01T00:19:47.000Z,Chrome,OSX
2014-08-01T00:19:47.000Z,Safari,OSX
2014-08-01T00:19:47.000Z,IE,Windows
2014-08-01T00:19:48.000Z,Firefox,OSX
2014-08-01T00:19:48.000Z,Firefox,Windows
2014-08-01T00:19:48.000Z,Firefox,Linux
2014-08-01T00:19:48.000Z,Chrome,Windows
2014-08-01T00:19:48.000Z,Chrome,OSX
2014-08-01T00:19:48.000Z,Safari,OSX
2014-08-01T00:19:48.000Z,IE,Windows
2014-08-01T00:19:49.000Z,Firefox,OSX
2014-08-01T00:19:49.000Z,Firefox,Windows
2014-08-01T00:19:49.000Z,Firefox,Linux
2014-08-01T00:19:49.000Z,Chrome,Windows
2014-08-01T00:19:49.000Z,Chrome,OSX
2014-08-01T00:19:49.000Z,Safari,OSX
2014-08-01T00:19:49.000Z,IE,Windows
2014-08-01T00:19:50.000Z,Firefox,OSX
2014-08-01T00:19:50.000Z,Firefox,Windows
2014-08-01T00:19:50.000Z,Firefox,Linux
2014-08-01T00:19:50.000Z,Chrome,Windows
2014-08-01T00:19:50.000Z,Chrome,OSX
2014-08-01T00:19:50.000Z,Safari,OSX
2014-08-01T00:19:50.000Z,IE,Windows
2014-08-01T00:19:51.000Z,Firefox,OSX
2014-08-01T00:19:51.000Z,Firefox,Windows
2014-08-01T00:19:51.000Z,Firefox,Linux
2014-08-01T00:19:51.000Z,Chrome,Windows
2014-08-01T00:19:51.000Z,Chrome,OSX
2014-08-01T00:19:51.000Z,Safari,OSX
2014-08-01T00:19:51.000Z,IE,Windows
2014-08-01T00:19:52.000Z,Firefox,OSX
2014-08-01T00:19:52.000Z,Firefox,Windows
2014-08-01T00:19:52.000Z,Firefox,Linux
2014-08-01T00:19:52.000Z,Chrome,Windows
2014-08-01T00:19:52.000Z,Chrome,OSX
2014-08-01T00:19:52.000Z,Safari,OSX
2014-08-01T00:19:52.000Z,IE,Windows
2014-08-01T00:19:53.000Z,Firefox,OSX
2014-08-01T00:19:53.000Z,Firefox,Windows
2014-08-01T00:19:53.000Z,Firefox,Linux
2014-08-01T00:19:53.000Z,Chrome,Windows
2014-08-01T00:19:53.000Z,Chrome,OSX
2014-08-01T00:19:53.000Z,Safari,OSX
2014-08-01T00:19:53.000Z,IE,Windows
2014-08-01T00:19:54.000Z,Firefox,OSX
2014-08-01T00:19:54.000Z,Firefox,Windows
2014-08-01T00:19:54.000Z,Firefox,Linux
2014-08-01T00:19:54.000Z,Chrome,Windows
2014-08-01T00:19:54.000Z,Chrome,OSX
2014-08-01T00:19:54.000Z,Safari,OSX
2014-08-01T00:19:54.000Z,IE,Windows
2014-08-01T00:19:55.000Z,Firefox,OSX
2014-08-01T00:19:55.000Z,Firefox,Windows
2014-08-01T00:19:55.000Z,Firefox,Linux
2014-08-01T00:19:55.000Z,Chrome,Windows
2014-08-01T00:19:55.000Z,Chrome,OSX
2014-08-01T00:19:55.000Z,Safari,OSX
2014-08-01T00:19:55.000Z,IE,Windows
2014-08-01T00:19:56.000Z,Firefox,OSX
2014-08-01T00:19:56.000Z,Firefox,Windows
2014-08-01T00:19:56.000Z,Firefox,Linux
2014-08-01T00:19:56.000Z,Chrome,Windows
2014-08-01T00:19:56.000Z,Chrome,OSX
2014-08-01T00:19:56.000Z,Safari,OSX
2014-08-01T00:19:56.000Z,IE,Windows
2014-08-01T00:19:57.000Z,Firefox,OSX
2014-08-01T00:19:57.000Z,Firefox,Windows
2014-08-01T00:19:57.000Z,Firefox,Linux
2014-08-01T00:19:57.000Z,Chrome,Windows
2014-08-01T00:19:57.000Z,Chrome,OSX
2014-08-01T00:19:57.000Z,Safari,OSX
2014-08-01T00:19:57.000Z,IE,Windows
2014-08-01T00:19:58.000Z,Firefox,OSX
2014-08-01T00:19:58.000Z,Firefox,Windows
2014-08-01T00:19:58.000Z,Firefox,Linux
2014-08-01T00:19:58.000Z,Chrome,Windows
2014-08-01T00:19:58.000Z,Chrome,OSX
2014-08-01T00:19:58.000Z,Safari,OSX
2014-08-01T00:19:58.000Z,IE,Windows
2014-08-01T00:19:59.000Z,Firefox,OSX
2014-08-01T00:19:59.000Z,Firefox,Windows
2014-08-01T00:19:59.000Z,Firefox,Linux
2014-08-01T00:19:59.000Z,Chrome,Windows
2014-08-01T00:19:59.000Z,Chrome,OSX
2014-08-01T00:19:59.000Z,Safari,OSX
2014-08-01T00:19:59.000Z,IE,Windows
2014-08-01T00:20:10.000Z,Firefox,OSX
2014-08-01T00:20:10.000Z,Firefox,Windows
2014-08-01T00:20:10.000Z,Firefox,Linux
2014-08-01T00:20:10.000Z,Chrome,Windows
2014-08-01T00:20:10.000Z,Chrome,OSX
2014-08-01T00:20:10.000Z,Safari,OSX
2014-08-01T00:20:10.000Z,IE,Windows
2014-08-01T00:20:11.000Z,Firefox,OSX
2014-08-01T00:20:11.000Z,Firefox,Windows
2014-08-01T00:20:11.000Z,Firefox,Linux
2014-08-01T00:20:11.000Z,Chrome,Windows
2014-08-01T00:20:11.000Z,Chrome,OSX
2014-08-01T00:20:11.000Z,Safari,OSX
2014-08-01T00:20:11.000Z,IE,Windows
2014-08-01T00:20:12.000Z,Firefox,OSX
2014-08-01T00:20:12.000Z,Firefox,Windows
2014-08-01T00:20:12.000Z,Firefox,Linux
2014-08-01T00:20:12.000Z,Chrome,Windows
2014-08-01T00:20:12.000Z,Chrome,OSX
2014-08-01T00:20:12.000Z,Safari,OSX
2014-08-01T00:20:12.000Z,IE,Windows
2014-08-01T00:20:13.000Z,Firefox,OSX
2014-08-01T00:20:13.000Z,Firefox,Windows
2014-08-01T00:20:13.000Z,Firefox,Linux
2014-08-01T00:20:13.000Z,Chrome,Windows
2014-08-01T00:20:13.000Z,Chrome,OSX
2014-08-01T00:20:13.000Z,Safari,OSX
2014-08-01T00:20:13.000Z,IE,Windows
2014-08-01T00:20:14.000Z,Firefox,OSX
2014-08-01T00:20:14.000Z,Firefox,Windows
2014-08-01T00:20:14.000Z,Firefox,Linux
2014-08-01T00:20:14.000Z,Chrome,Windows
2014-08-01T00:20:14.000Z,Chrome,OSX
2014-08-01T00:20:14.000Z,Safari,OSX
2014-08-01T00:20:14.000Z,IE,Windows
2014-08-01T00:20:15.000Z,Firefox,OSX
2014-08-01T00:20:15.000Z,Firefox,Windows
2014-08-01T00:20:15.000Z,Firefox,Linux
2014-08-01T00:20:15.000Z,Chrome,Windows
2014-08-01T00:20:15.000Z,Chrome,OSX
2014-08-01T00:20:15.000Z,Safari,OSX
2014-08-01T00:20:15.000Z,IE,Windows
2014-08-01T00:20:16.000Z,Firefox,OSX
2014-08-01T00:20:16.000Z,Firefox,Windows
2014-08-01T00:20:16.000Z,Firefox,Linux
2014-08-01T00:20:16.000Z,Chrome,Windows
2014-08-01T00:20:16.000Z,Chrome,OSX
2014-08-01T00:20:16.000Z,Safari,OSX
2014-08-01T00:20:16.000Z,IE,Windows
2014-08-01T00:20:17.000Z,Firefox,OSX
2014-08-01T00:20:17.000Z,Firefox,Windows
2014-08-01T00:20:17.000Z,Firefox,Linux
2014-08-01T00:20:17.000Z,Chrome,Windows
2014-08-01T00:20:17.000Z,Chrome,OSX
2014-08-01T00:20:17.000Z,Safari,OSX
2014-08-01T00:20:17.000Z,IE,Windows
2014-08-01T00:20:18.000Z,Firefox,OSX
2014-08-01T00:20:18.000Z,Firefox,Windows
2014-08-01T00:20:18.000Z,Firefox,Linux
2014-08-01T00:20:18.000Z,Chrome,Windows
2014-08-01T00:20:18.000Z,Chrome,OSX
2014-08-01T00:20:18.000Z,Safari,OSX
2014-08-01T00:20:18.000Z,IE,Windows
2014-08-01T00:20:19.000Z,Firefox,OSX
2014-08-01T00:20:19.000Z,Firefox,Windows
2014-08-01T00:20:19.000Z,Firefox,Linux
2014-08-01T00:20:19.000Z,Chrome,Windows
2014-08-01T00:20:19.000Z,Chrome,OSX
2014-08-01T00:20:19.000Z,Safari,OSX
2014-08-01T00:20:19.000Z,IE,Windows
2014-08-01T00:20:20.000Z,Firefox,OSX
2014-08-01T00:20:20.000Z,Firefox,Windows
2014-08-01T00:20:20.000Z,Firefox,Linux
2014-08-01T00:20:20.000Z,Chrome,Windows
2014-08-01T00:20:20.000Z,Chrome,OSX
2014-08-01T00:20:20.000Z,Safari,OSX
2014-08-01T00:20:20.000Z,IE,Windows
2014-08-01T00:20:21.000Z,Firefox,OSX
2014-08-01T00:20:21.000Z,Firefox,Windows
2014-08-01T00:20:21.000Z,Firefox,Linux
2014-08-01T00:20:21.000Z,Chrome,Windows
2014-08-01T00:20:21.000Z,Chrome,OSX
2014-08-01T00:20:21.000Z,Safari,OSX
2014-08-01T00:20:21.000Z,IE,Windows
2014-08-01T00:20:22.000Z,Firefox,OSX
2014-08-01T00:20:22.000Z,Firefox,Windows
2014-08-01T00:20:22.000Z,Firefox,Linux
2014-08-01T00:20:22.000Z,Chrome,Windows
2014-08-01T00:20:22.000Z,Chrome,OSX
2014-08-01T00:20:22.000Z,Safari,OSX
2014-08-01T00:20:22.000Z,IE,Windows
2014-08-01T00:20:23.000Z,Firefox,OSX
2014-08-01T00:20:23.000Z,Firefox,Windows
2014-08-01T00:20:23.000Z,Firefox,Linux
2014-08-01T00:20:23.000Z,Chrome,Windows
2014-08-01T00:20:23.000Z,Chrome,OSX
2014-08-01T00:20:23.000Z,Safari,OSX
2014-08-01T00:20:23.000Z,IE,Windows
2014-08-01T00:20:24.000Z,Firefox,OSX
2014-08-01T00:20:24.000Z,Firefox,Windows
2014-08-01T00:20:24.000Z,Firefox,Linux
2014-08-01T00:20:24.000Z,Chrome,Windows
2014-08-01T00:20:24.000Z,Chrome,OSX
2014-08-01T00:20:24.000Z,Safari,OSX
2014-08-01T00:20:24.000Z,IE,Windows
2014-08-01T00:20:25.000Z,Firefox,OSX
2014-08-01T00:20:25.000Z,Firefox,Windows
2014-08-01T00:20:25.000Z,Firefox,Linux
2014-08-01T00:20:25.000Z,Chrome,Windows
2014-08-01T00:20:25.000Z,Chrome,OSX
2014-08-01T00:20:25.000Z,Safari,OSX
2014-08-01T00:20:25.000Z,IE,Windows
2014-08-01T00:20:26.000Z,Firefox,OSX
2014-08-01T00:20:26.000Z,Firefox,Windows
2014-08-01T00:20:26.000Z,Firefox,Linux
2014-08-01T00:20:26.000Z,Chrome,Windows
2014-08-01T00:20:26.000Z,Chrome,OSX
2014-08-01T00:20:26.000Z,Safari,OSX
2014-08-01T00:20:26.000Z,IE,Windows
2014-08-01T00:20:27.000Z,Firefox,OSX
2014-08-01T00:20:27.000Z,Firefox,Windows
2014-08-01T00:20:27.000Z,Firefox,Linux
2014-08-01T00:20:27.000Z,Chrome,Windows
2014-08-01T00:20:27.000Z,Chrome,OSX
2014-08-01T00:20:27.000Z,Safari,OSX
2014-08-01T00:20:27.000Z,IE,Windows
2014-08-01T00:20:28.000Z,Firefox,OSX
2014-08-01T00:20:28.000Z,Firefox,Windows
2014-08-01T00:20:28.000Z,Firefox,Linux
2014-08-01T00:20:28.000Z,Chrome,Windows
2014-08-01T00:20:28.000Z,Chrome,OSX
2014-08-01T00:20:28.000Z,Safari,OSX
2014-08-01T00:20:28.000Z,IE,Windows
2014-08-01T00:20:29.000Z,Firefox,OSX
2014-08-01T00:20:29.000Z,Firefox,Windows
2014-08-01T00:20:29.000Z,Firefox,Linux
2014-08-01T00:20:29.000Z,Chrome,Windows
2014-08-01T00:20:29.000Z,Chrome,OSX
2014-08-01T00:20:29.000Z,Safari,OSX
2014-08-01T00:20:29.000Z,IE,Windows
2014-08-01T00:20:30.000Z,Firefox,OSX
2014-08-01T00:20:30.000Z,Firefox,Windows
2014-08-01T00:20:30.000Z,Firefox,Linux
2014-08-01T00:20:30.000Z,Chrome,Windows
2014-08-01T00:20:30.000Z,Chrome,OSX
2014-08-01T00:20:30.000Z,Safari,OSX
2014-08-01T00:20:30.000Z,IE,Windows
2014-08-01T00:20:31.000Z,Firefox,OSX
2014-08-01T00:20:31.000Z,Firefox,Windows
2014-08-01T00:20:31.000Z,Firefox,Linux
2014-08-01T00:20:31.000Z,Chrome,Windows
2014-08-01T00:20:31.000Z,Chrome,OSX
2014-08-01T00:20:31.000Z,Safari,OSX
2014-08-01T00:20:31.000Z,IE,Windows
2014-08-01T00:20:32.000Z,Firefox,OSX
2014-08-01T00:20:32.000Z,Firefox,Windows
2014-08-01T00:20:32.000Z,Firefox,Linux
2014-08-01T00:20:32.000Z,Chrome,Windows
2014-08-01T00:20:32.000Z,Chrome,OSX
2014-08-01T00:20:32.000Z,Safari,OSX
2014-08-01T00:20:32.000Z,IE,Windows
2014-08-01T00:20:33.000Z,Firefox,OSX
2014-08-01T00:20:33.000Z,Firefox,Windows
2014-08-01T00:20:33.000Z,Firefox,Linux
2014-08-01T00:20:33.000Z,Chrome,Windows
2014-08-01T00:20:33.000Z,Chrome,OSX
2014-08-01T00:20:33.000Z,Safari,OSX
2014-08-01T00:20:33.000Z,IE,Windows
2014-08-01T00:20:34.000Z,Firefox,OSX
2014-08-01T00:20:34.000Z,Firefox,Windows
2014-08-01T00:20:34.000Z,Firefox,Linux
2014-08-01T00:20:34.000Z,Chrome,Windows
2014-08-01T00:20:34.000Z,Chrome,OSX
2014-08-01T00:20:34.000Z,Safari,OSX
2014-08-01T00:20:34.000Z,IE,Windows
2014-08-01T00:20:35.000Z,Firefox,OSX
2014-08-01T00:20:35.000Z,Firefox,Windows
2014-08-01T00:20:35.000Z,Firefox,Linux
2014-08-01T00:20:35.000Z,Chrome,Windows
2014-08-01T00:20:35.000Z,Chrome,OSX
2014-08-01T00:20:35.000Z,Safari,OSX
2014-08-01T00:20:35.000Z,IE,Windows
2014-08-01T00:20:36.000Z,Firefox,OSX
2014-08-01T00:20:36.000Z,Firefox,Windows
2014-08-01T00:20:36.000Z,Firefox,Linux
2014-08-01T00:20:36.000Z,Chrome,Windows
2014-08-01T00:20:36.000Z,Chrome,OSX
2014-08-01T00:20:36.000Z,Safari,OSX
2014-08-01T00:20:36.000Z,IE,Windows
2014-08-01T00:20:37.000Z,Firefox,OSX
2014-08-01T00:20:37.000Z,Firefox,Windows
2014-08-01T00:20:37.000Z,Firefox,Linux
2014-08-01T00:20:37.000Z,Chrome,Windows
2014-08-01T00:20:37.000Z,Chrome,OSX
2014-08-01T00:20:37.000Z,Safari,OSX
2014-08-01T00:20:37.000Z,IE,Windows
2014-08-01T00:20:38.000Z,Firefox,OSX
2014-08-01T00:20:38.000Z,Firefox,Windows
2014-08-01T00:20:38.000Z,Firefox,Linux
2014-08-01T00:20:38.000Z,Chrome,Windows
2014-08-01T00:20:38.000Z,Chrome,OSX
2014-08-01T00:20:38.000Z,Safari,OSX
2014-08-01T00:20:38.000Z,IE,Windows
2014-08-01T00:20:39.000Z,Firefox,OSX
2014-08-01T00:20:39.000Z,Firefox,Windows
2014-08-01T00:20:39.000Z,Firefox,Linux
2014-08-01T00:20:39.000Z,Chrome,Windows
2014-08-01T00:20:39.000Z,Chrome,OSX
2014-08-01T00:20:39.000Z,Safari,OSX
2014-08-01T00:20:39.000Z,IE,Windows
2014-08-01T00:20:40.000Z,Firefox,OSX
2014-08-01T00:20:40.000Z,Firefox,Windows
2014-08-01T00:20:40.000Z,Firefox,Linux
2014-08-01T00:20:40.000Z,Chrome,Windows
2014-08-01T00:20:40.000Z,Chrome,OSX
2014-08-01T00:20:40.000Z,Safari,OSX
2014-08-01T00:20:40.000Z,IE,Windows
2014-08-01T00:20:41.000Z,Firefox,OSX
2014-08-01T00:20:41.000Z,Firefox,Windows
2014-08-01T00:20:41.000Z,Firefox,Linux
2014-08-01T00:20:41.000Z,Chrome,Windows
2014-08-01T00:20:41.000Z,Chrome,OSX
2014-08-01T00:20:41.000Z,Safari,OSX
2014-08-01T00:20:41.000Z,IE,Windows
2014-08-01T00:20:42.000Z,Firefox,OSX
2014-08-01T00:20:42.000Z,Firefox,Windows
2014-08-01T00:20:42.000Z,Firefox,Linux
2014-08-01T00:20:42.000Z,Chrome,Windows
2014-08-01T00:20:42.000Z,Chrome,OSX
2014-08-01T00:20:42.000Z,Safari,OSX
2014-08-01T00:20:42.000Z,IE,Windows
2014-08-01T00:20:43.000Z,Firefox,OSX
2014-08-01T00:20:43.000Z,Firefox,Windows
2014-08-01T00:20:43.000Z,Firefox,Linux
2014-08-01T00:20:43.000Z,Chrome,Windows
2014-08-01T00:20:43.000Z,Chrome,OSX
2014-08-01T00:20:43.000Z,Safari,OSX
2014-08-01T00:20:43.000Z,IE,Windows
2014-08-01T00:20:44.000Z,Firefox,OSX
2014-08-01T00:20:44.000Z,Firefox,Windows
2014-08-01T00:20:44.000Z,Firefox,Linux
2014-08-01T00:20:44.000Z,Chrome,Windows
2014-08-01T00:20:44.000Z,Chrome,OSX
2014-08-01T00:20:44.000Z,Safari,OSX
2014-08-01T00:20:44.000Z,IE,Windows
2014-08-01T00:20:45.000Z,Firefox,OSX
2014-08-01T00:20:45.000Z,Firefox,Windows
2014-08-01T00:20:45.000Z,Firefox,Linux
2014-08-01T00:20:45.000Z,Chrome,Windows
2014-08-01T00:20:45.000Z,Chrome,OSX
2014-08-01T00:20:45.000Z,Safari,OSX
2014-08-01T00:20:45.000Z,IE,Windows
2014-08-01T00:20:46.000Z,Firefox,OSX
2014-08-01T00:20:46.000Z,Firefox,Windows
2014-08-01T00:20:46.000Z,Firefox,Linux
2014-08-01T00:20:46.000Z,Chrome,Windows
2014-08-01T00:20:46.000Z,Chrome,OSX
2014-08-01T00:20:46.000Z,Safari,OSX
2014-08-01T00:20:46.000Z,IE,Windows
2014-08-01T00:20:47.000Z,Firefox,OSX
2014-08-01T00:20:47.000Z,Firefox,Windows
2014-08-01T00:20:47.000Z,Firefox,Linux
2014-08-01T00:20:47.000Z,Chrome,Windows
2014-08-01T00:20:47.000Z,Chrome,OSX
2014-08-01T00:20:47.000Z,Safari,OSX
2014-08-01T00:20:47.000Z,IE,Windows
2014-08-01T00:20:48.000Z,Firefox,OSX
2014-08-01T00:20:48.000Z,Firefox,Windows
2014-08-01T00:20:48.000Z,Firefox,Linux
2014-08-01T00:20:48.000Z,Chrome,Windows
2014-08-01T00:20:48.000Z,Chrome,OSX
2014-08-01T00:20:48.000Z,Safari,OSX
2014-08-01T00:20:48.000Z,IE,Windows
2014-08-01T00:20:49.000Z,Firefox,OSX
2014-08-01T00:20:49.000Z,Firefox,Windows
2014-08-01T00:20:49.000Z,Firefox,Linux
2014-08-01T00:20:49.000Z,Chrome,Windows
2014-08-01T00:20:49.000Z,Chrome,OSX
2014-08-01T00:20:49.000Z,Safari,OSX
2014-08-01T00:20:49.000Z,IE,Windows
2014-08-01T00:20:50.000Z,Firefox,OSX
2014-08-01T00:20:50.000Z,Firefox,Windows
2014-08-01T00:20:50.000Z,Firefox,Linux
2014-08-01T00:20:50.000Z,Chrome,Windows
2014-08-01T00:20:50.000Z,Chrome,OSX
2014-08-01T00:20:50.000Z,Safari,OSX
2014-08-01T00:20:50.000Z,IE,Windows
2014-08-01T00:20:51.000Z,Firefox,OSX
2014-08-01T00:20:51.000Z,Firefox,Windows
2014-08-01T00:20:51.000Z,Firefox,Linux
2014-08-01T00:20:51.000Z,Chrome,Windows
2014-08-01T00:20:51.000Z,Chrome,OSX
2014-08-01T00:20:51.000Z,Safari,OSX
2014-08-01T00:20:51.000Z,IE,Windows
2014-08-01T00:20:52.000Z,Firefox,OSX
2014-08-01T00:20:52.000Z,Firefox,Windows
2014-08-01T00:20:52.000Z,Firefox,Linux
2014-08-01T00:20:52.000Z,Chrome,Windows
2014-08-01T00:20:52.000Z,Chrome,OSX
2014-08-01T00:20:52.000Z,Safari,OSX
2014-08-01T00:20:52.000Z,IE,Windows
2014-08-01T00:20:53.000Z,Firefox,OSX
2014-08-01T00:20:53.000Z,Firefox,Windows
2014-08-01T00:20:53.000Z,Firefox,Linux
2014-08-01T00:20:53.000Z,Chrome,Windows
2014-08-01T00:20:53.000Z,Chrome,OSX
2014-08-01T00:20:53.000Z,Safari,OSX
2014-08-01T00:20:53.000Z,IE,Windows
2014-08-01T00:20:54.000Z,Firefox,OSX
2014-08-01T00:20:54.000Z,Firefox,Windows
2014-08-01T00:20:54.000Z,Firefox,Linux
2014-08-01T00:20:54.000Z,Chrome,Windows
2014-08-01T00:20:54.000Z,Chrome,OSX
2014-08-01T00:20:54.000Z,Safari,OSX
2014-08-01T00:20:54.000Z,IE,Windows
2014-08-01T00:20:55.000Z,Firefox,OSX
2014-08-01T00:20:55.000Z,Firefox,Windows
2014-08-01T00:20:55.000Z,Firefox,Linux
2014-08-01T00:20:55.000Z,Chrome,Windows
2014-08-01T00:20:55.000Z,Chrome,OSX
2014-08-01T00:20:55.000Z,Safari,OSX
2014-08-01T00:20:55.000Z,IE,Windows
2014-08-01T00:20:56.000Z,Firefox,OSX
2014-08-01T00:20:56.000Z,Firefox,Windows
2014-08-01T00:20:56.000Z,Firefox,Linux
2014-08-01T00:20:56.000Z,Chrome,Windows
2014-08-01T00:20:56.000Z,Chrome,OSX
2014-08-01T00:20:56.000Z,Safari,OSX
2014-08-01T00:20:56.000Z,IE,Windows
2014-08-01T00:20:57.000Z,Firefox,OSX
2014-08-01T00:20:57.000Z,Firefox,Windows
2014-08-01T00:20:57.000Z,Firefox,Linux
2014-08-01T00:20:57.000Z,Chrome,Windows
2014-08-01T00:20:57.000Z,Chrome,OSX
2014-08-01T00:20:57.000Z,Safari,OSX
2014-08-01T00:20:57.000Z,IE,Windows
2014-08-01T00:20:58.000Z,Firefox,OSX
2014-08-01T00:20:58.000Z,Firefox,Windows
2014-08-01T00:20:58.000Z,Firefox,Linux
2014-08-01T00:20:58.000Z,Chrome,Windows
2014-08-01T00:20:58.000Z,Chrome,OSX
2014-08-01T00:20:58.000Z,Safari,OSX
2014-08-01T00:20:58.000Z,IE,Windows
2014-08-01T00:20:59.000Z,Firefox,OSX
2014-08-01T00:20:59.000Z,Firefox,Windows
2014-08-01T00:20:59.000Z,Firefox,Linux
2014-08-01T00:20:59.000Z,Chrome,Windows
2014-08-01T00:20:59.000Z,Chrome,OSX
2014-08-01T00:20:59.000Z,Safari,OSX
2014-08-01T00:20:59.000Z,IE,Windows
2014-08-01T00:21:10.000Z,Firefox,OSX
2014-08-01T00:21:10.000Z,Firefox,Windows
2014-08-01T00:21:10.000Z,Firefox,Linux
2014-08-01T00:21:10.000Z,Chrome,Windows
2014-08-01T00:21:10.000Z,Chrome,OSX
2014-08-01T00:21:10.000Z,Safari,OSX
2014-08-01T00:21:10.000Z,IE,Windows
2014-08-01T00:21:11.000Z,Firefox,OSX
2014-08-01T00:21:11.000Z,Firefox,Windows
2014-08-01T00:21:11.000Z,Firefox,Linux
2014-08-01T00:21:11.000Z,Chrome,Windows
2014-08-01T00:21:11.000Z,Chrome,OSX
2014-08-01T00:21:11.000Z,Safari,OSX
2014-08-01T00:21:11.000Z,IE,Windows
2014-08-01T00:21:12.000Z,Firefox,OSX
2014-08-01T00:21:12.000Z,Firefox,Windows
2014-08-01T00:21:12.000Z,Firefox,Linux
2014-08-01T00:21:12.000Z,Chrome,Windows
2014-08-01T00:21:12.000Z,Chrome,OSX
2014-08-01T00:21:12.000Z,Safari,OSX
2014-08-01T00:21:12.000Z,IE,Windows
2014-08-01T00:21:13.000Z,Firefox,OSX
2014-08-01T00:21:13.000Z,Firefox,Windows
2014-08-01T00:21:13.000Z,Firefox,Linux
2014-08-01T00:21:13.000Z,Chrome,Windows
2014-08-01T00:21:13.000Z,Chrome,OSX
2014-08-01T00:21:13.000Z,Safari,OSX
2014-08-01T00:21:13.000Z,IE,Windows
2014-08-01T00:21:14.000Z,Firefox,OSX
2014-08-01T00:21:14.000Z,Firefox,Windows
2014-08-01T00:21:14.000Z,Firefox,Linux
2014-08-01T00:21:14.000Z,Chrome,Windows
2014-08-01T00:21:14.000Z,Chrome,OSX
2014-08-01T00:21:14.000Z,Safari,OSX
2014-08-01T00:21:14.000Z,IE,Windows
2014-08-01T00:21:15.000Z,Firefox,OSX
2014-08-01T00:21:15.000Z,Firefox,Windows
2014-08-01T00:21:15.000Z,Firefox,Linux
2014-08-01T00:21:15.000Z,Chrome,Windows
2014-08-01T00:21:15.000Z,Chrome,OSX
2014-08-01T00:21:15.000Z,Safari,OSX
2014-08-01T00:21:15.000Z,IE,Windows
